,molecule_pref_name,molecule_chembl_id,canonical_smiles,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
71,ASCOCHYTINE,CHEMBL489956,CCC(C)c1occ2c(=O)c(C(=O)O)c(O)cc-2c1C,12.092826042454018,12.092826042454018,0.17106764928193519,-1.446244593516419,0.8993528662713278,12.55,276.288,260.15999999999997,276.09977361200004,106,0,0.34303966243233036,-0.5068766231171986,0.5068766231171986,0.34303966243233036,1.4,2.05,2.6,16.36881547754709,9.922970284843046,2.2411315671780425,-2.163207527773327,2.3360289096915547,-2.177328772554927,5.932646941409294,0.06921211239140458,2.385410073916585,2.8243457440209028,698.4076880895335,15.024579547452825,11.55832965114693,11.55832965114693,9.379116515310287,6.392694170810557,6.392694170810557,4.90045384843454,4.90045384843454,3.6502268614444406,3.6502268614444406,2.3085548966483818,2.3085548966483818,-2.3,25001.48298471973,14.116368783779917,4.997490560769221,2.048073335788323,115.37350342056483,14.63020572673476,23.336373739494398,0.0,5.428790391900541,0.0,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,13.847474399381248,30.537828874472233,5.917906046161393,5.563451491696996,19.42474291080658,5.969305287951849,0.0,0.0,0.0,33.10993926815927,0.0,39.44000804234146,0.0,16.876414816677897,5.428790391900541,0.0,5.749511833283905,0.0,16.182360077633263,0.0,6.923737199690624,47.867889654808906,21.541218185225834,0.0,11.126902983393991,0.0,87.74000000000001,22.711059004833288,14.69560176298435,0.0,11.48135753785839,5.563451491696996,17.744520533497447,12.329530064100666,6.923737199690624,13.847474399381248,0.0,9.523678331894054,5.504863945578231,0.0,23.094911720491176,18.724992558764654,0.1004012608129683,-1.0461781934996224,1.3163888888888886,2.1501095731502478,5.821176912480123,0.0,0.3333333333333333,20,2,5,1,1,2,0,0,0,4,2,5,3,0,0,0,2,2.970320000000001,73.66710000000003,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,VANCOMYCIN,CHEMBL262777,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,16.017214138834966,16.017214138834966,0.09753108044362557,-2.3451975587641307,0.07434800355531383,29.435643564356436,1449.2710000000004,1373.6709999999991,1447.4301996399997,542,0,0.33044069667051595,-0.5078102858634143,0.5078102858634143,0.33044069667051595,0.7128712871287128,1.316831683168317,1.900990099009901,35.4967930759403,9.860541944034862,2.514678714154716,-2.4653077144060638,2.497319323409017,-2.642288174403401,6.3215832363161315,-0.33316386962275724,0.7757561809154923,1.2394283064781384,4074.499151859222,73.53926501075026,54.324526975515894,55.836384867552795,47.65616109257956,31.62123161693568,32.37716056295413,25.71428135238943,26.528681605870645,17.772354337038518,18.3630934674726,12.493370224389473,12.948486372379747,-9.199999999999996,1.1892134817437597e+25,74.48920068027212,30.16501983221306,15.811334727796941,583.8196751267816,128.17130685357606,89.47659525090083,29.934857612799288,53.389796668079654,0.0,5.969305287951849,33.561760288502754,4.794537184071822,0.0,0.0,55.24845538523111,110.08498363408832,34.71646841886195,41.32274381956614,117.84274914378194,70.52144317387742,0.0,37.217520228044314,17.385241000485763,156.20100928461642,13.654553947190108,116.72529597596859,0.0,57.12299764966523,62.89544404376884,0.0,45.99609466627124,23.20187978046503,190.94953164314495,52.56688633397472,5.917906046161393,105.10812638896597,78.86277189000094,10.045266627482652,11.126902983393991,0.0,530.4900000000002,237.11388471144392,75.03795986876617,14.383611552215466,46.22204891412963,0.0,66.73003775307771,33.02788051898166,0.0,13.847474399381248,37.217520228044314,63.090392457589694,38.297719817048595,14.104060618953639,116.81039621680978,130.50687133113217,8.003711425926706,-15.9867848461044,-0.6786651744934149,-18.55014789207184,5.659418699136037,1.4723086925515987,0.42424242424242425,101,21,33,0,7,7,5,0,5,25,19,35,13,0,2,2,12,0.10620000000000512,349.2917000000005,1,6,6,0,0,0,0,3,1,1,8,7,0,0,0,0,7,2,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,15,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73,CEFOTAXIME SODIUM,CHEMBL1010,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CS[C@H]12)c1csc(N)n1.[Na+],12.647069072501973,12.647069072501973,0.0,-1.5692949508137095,0.12714626153309594,20.258064516129032,477.45600000000013,461.32800000000015,477.0388841320001,160,0,1.0,-0.5431928756541049,1.0,0.5431928756541049,1.4516129032258065,2.161290322580645,2.7096774193548385,,,,,,,,,3.1263477277638163,3.4133282256968195e-06,979.3135149925458,21.999271042140983,16.739490039806242,20.372483201661694,14.239289860616424,8.389819814299287,10.318227415534839,6.074266261170493,8.068939733774041,4.139063971123667,6.1525883036822195,2.8733112047198395,4.748348729251593,-2.13,4041551.635241668,25.133344036635044,10.45531285499686,5.2036887235410605,206.03726631439244,30.525972197617726,30.826321142755614,10.843243482610035,0.0,11.814359458703011,35.52659132055978,19.283521283065944,4.9839785209472085,0.0,23.098670827325854,5.15571272675054,0.0,23.629758106972595,11.666344601007683,63.41641370127261,57.6948843445426,0.0,15.200676855804016,5.15571272675054,18.339450841807327,25.203200589699428,22.34413460843948,0.0,0.0,45.71426950861716,5.131558479839333,0.0,23.098670827325854,70.23379004382903,28.75260027382397,0.0,12.617665194539086,21.805919340341557,0.0,0.0,0.0,176.34000000000003,35.16868367672341,24.284676131127995,0.0,69.72433692445125,0.0,16.236695608785215,31.17548246082519,0.0,0.0,20.29406843544071,10.470530430962235,4.850653422504141,2.3186682197354163,57.544337454872526,18.83099006065689,5.464804629623751,-3.3479187953341567,-0.9952183064583859,0.0,0.9191961010939946,1.2478205466391588,0.375,31,3,12,0,2,2,0,1,1,12,2,15,7,0,1,1,3,-4.953199999999996,103.7611,1,0,0,1,0,1,0,0,1,1,4,4,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
74,ARTOCARPIN,CHEMBL72617,COc1cc2oc(-c3ccc(O)cc3O)c(CC=C(C)C)c(=O)c2c(O)c1/C=C/C(C)C,13.57900069286974,13.57900069286974,0.049426282858823,-0.3976157407407406,0.42468582487320716,11.4375,436.50400000000025,408.28000000000026,436.18858861599995,168,0,0.20010939847863612,-0.5078225161872101,0.5078225161872101,0.20010939847863612,1.15625,1.875,2.46875,16.46713662900687,9.982435994153255,2.227595009435642,-2.1431460497267385,2.4008800007037743,-2.115457419560388,5.919644243531046,0.40610895788842893,2.710105019329821,2.418852616959687,1273.9423339319696,23.576621311330612,18.89229459259502,18.89229459259502,15.13313671073378,10.371468560836421,10.371468560836421,8.243293193361172,8.243293193361172,5.061308474043488,5.061308474043488,3.402321208631289,3.402321208631289,-3.6699999999999995,8718397.006763956,23.002816623472174,9.220827803987028,4.491333550665558,186.26790446143812,24.47359607537551,39.7275391081171,0.0,5.428790391900541,0.0,0.0,4.794537184071822,0.0,0.0,0.0,37.648639249952154,38.31893620539187,17.696185628620217,18.236700524671523,24.47359607537551,17.045264462940917,0.0,0.0,5.917906046161393,34.11577042168851,7.109797541277533,63.34084357694982,0.0,34.321746243707054,10.16565334570059,0.0,22.99804733313562,0.0,22.42937972579965,6.4208216229260096,5.917906046161393,38.821851782156486,51.202301138708634,0.0,28.368963373512358,0.0,100.13000000000001,5.428790391900541,20.11411936859394,0.0,51.88020643561759,16.876414816677897,5.573104530069267,25.30889874666236,12.142387175295491,39.84698901243026,0.0,9.154013890853395,11.517194007041137,0.0,13.57900069286974,31.143169556273715,1.693948220089996,0.20960326787076444,5.628578766127918,5.753222864321384,7.835074959260634,1.4735409994780486,0.2692307692307692,32,3,6,0,0,0,2,1,3,6,3,6,6,0,0,0,3,5.7633000000000045,126.47340000000005,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,THIENAMYCIN,CHEMBL278773,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCN)C[C@H]12,11.853367583144369,11.853367583144369,0.06976851851851862,-1.0885052910052904,0.5875692960115249,28.166666666666668,272.326,256.198,272.083077992,100,0,0.3529509047454232,-0.476539273569828,0.476539273569828,0.3529509047454232,1.6666666666666667,2.3333333333333335,2.8333333333333335,32.16655670007398,9.833875146316563,2.561339603837907,-2.4403842477405058,2.4628107088438402,-2.6135386154893703,8.02675582250909,-0.16063941728036663,2.6001804696154633,2.2107671495340067,421.26627529220667,13.4472292782632,9.997107078209611,10.813603659137337,8.485269665192932,5.791007785006973,6.776606344660461,4.460171135709818,5.649893840595239,3.28476396990008,4.433067920257026,2.541882461941403,3.5171218997043816,-1.0499999999999998,9919.688491582992,13.383267898293772,4.908237098178788,1.9176735751209948,108.82175292961378,20.846631997694075,5.697039313055833,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,4.794537184071822,0.0,11.761884949391115,0.0,6.923737199690624,23.62356814947542,18.063713263057657,19.802129157825057,23.63836996669447,0.0,4.899909730850478,11.651573523323577,25.490366039512896,12.297610012659364,10.60217582694588,0.0,0.0,5.733667477162185,0.0,0.0,11.761884949391115,51.43286676739086,9.589074368143644,5.917906046161393,13.344558822616634,10.60217582694588,0.0,0.0,0.0,103.86,17.991177721861547,19.802129157825057,0.0,17.6460598715553,23.62356814947542,0.0,16.66179468024159,6.923737199690624,0.0,0.0,5.733667477162185,0.0,1.3820275888133027,25.075048894557824,18.72546319916856,5.47429747207525,-1.2354506802721084,-0.20474584278155739,-0.235367247207525,2.0187266156462584,0.0,0.6363636363636364,18,4,6,0,2,2,0,0,0,5,3,7,5,0,1,1,2,-0.4139999999999995,66.59600000000002,1,1,1,0,0,0,0,0,1,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76,CAPTOPRIL,CHEMBL1560,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,11.704907407407408,11.704907407407408,0.09268518518518487,-0.900727513227513,0.6816110954453929,23.571428571428573,217.28999999999996,202.16999999999996,217.07726434,80,0,0.3259145860914331,-0.47971213674728536,0.47971213674728536,0.3259145860914331,1.6428571428571428,2.2857142857142856,2.7857142857142856,32.11686699590184,10.135926661315242,2.3471252196712458,-2.2353733934608373,2.19691512108389,-2.4282597911862833,7.797957932444188,-0.14890273792197728,2.6330332327029877,2.6669696816932777,244.21156588239836,10.71517847069432,8.141265030553043,9.03569222155296,6.574586062669973,4.717313427051637,5.349768959085313,3.611517704699083,3.9766660763691934,2.5163706404931974,3.064093197998364,1.6483971476775872,1.8045824050203527,-0.71,1627.2145378104465,11.365244544770505,4.682872740708367,2.2038686868817217,88.68513507536183,10.006437125691184,6.041840829147961,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,4.794537184071822,12.628789148012991,0.0,6.923737199690624,12.841643245852019,18.215516058820757,0.0,14.69560176298435,24.505274165316344,0.0,4.899909730850478,5.917906046161393,25.807221274690605,12.297610012659364,0.0,0.0,0.0,0.0,0.0,0.0,12.628789148012991,40.222372984801865,9.589074368143644,5.917906046161393,19.765380445542643,0.0,0.0,0.0,0.0,57.61,12.011146117099809,9.589074368143644,0.0,11.8250857755129,18.718431635585375,6.4208216229260096,4.899909730850478,6.923737199690624,0.0,12.628789148012991,5.106527394840706,0.0,4.033962112622827,23.980813492063493,8.874048091458805,0.0,-0.7294542076089692,-0.6205246913580249,1.3495663265306121,2.3338110985134795,0.0,0.7777777777777778,14,1,4,0,1,1,0,0,0,3,2,5,3,0,1,1,1,0.6279000000000001,55.38780000000003,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,METHICILLIN,CHEMBL575,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,12.750755542957924,12.750755542957924,0.19517752162593482,-1.046736685032139,0.7328552661597635,25.923076923076923,380.42200000000014,360.2620000000001,380.1042073599999,140,0,0.3273993847143226,-0.4957764406212778,0.4957764406212778,0.3273993847143226,1.2307692307692308,1.8076923076923077,2.3076923076923075,32.166906391250244,9.95587332106575,2.637864485450834,-2.431555107215085,2.5043514168837118,-2.701982988731184,8.013151422236124,-0.15939591215214183,2.8622911210387847,1.8308789420445408,758.2666469689102,19.223250160202095,14.80801854892085,15.624515129848577,12.223581197566727,7.97260589527799,8.852258706532886,6.58681178555475,8.357696924927307,4.6164144676486005,6.18794506249608,3.433809671885957,5.0592062614952855,-2.4200000000000004,514325.09153945924,18.373445084210505,6.385615033468622,2.6634432426654677,154.37280046131892,24.79695163729761,34.52002962952947,0.0,5.907179729351506,5.907179729351506,5.969305287951849,9.589074368143644,4.794537184071822,0.0,11.761884949391115,6.06636706846161,25.98020853630447,4.74702245321756,14.219595082555067,28.963864854656265,29.545549696045974,0.0,10.216698334856808,0.0,36.052051323863466,14.219595082555067,23.762552697081826,0.0,11.49902366656781,14.790514511606428,0.0,11.49902366656781,11.761884949391115,64.21427387938334,9.589074368143644,0.0,24.205463075150067,18.19910120538483,0.0,0.0,0.0,105.17,39.988241671137075,19.490138947056174,0.0,5.563451491696996,11.49902366656781,0.0,30.88138976279666,32.046575604766076,0.0,5.316788604006331,9.473725907600098,9.791264817617181,1.3700048815822623,38.11751595049304,11.726848027446874,0.19517752162593482,-1.2978822559148115,3.238394265700361,0.0,3.5638626438229615,2.8781474809595298,0.47058823529411764,26,2,8,0,2,2,1,0,1,6,2,9,5,0,2,2,3,0.9490999999999996,94.52800000000006,1,0,0,0,0,0,0,0,1,1,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
78,AMPICILLIN,CHEMBL174,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,12.334172965482487,12.334172965482487,0.3745154111027129,-1.033228263272455,0.674878289478739,28.708333333333332,349.4120000000001,330.26000000000005,349.10962708799997,128,0,0.32739938470277585,-0.4796728023655437,0.4796728023655437,0.32739938470277585,1.3333333333333333,1.9583333333333333,2.5416666666666665,32.1669062252244,9.954473240678947,2.6376308735264735,-2.433840923239485,2.5029528711176465,-2.7062871009244125,8.013147836891157,-0.16071005957047602,2.8039531202147363,1.711293315571299,693.8227554205865,17.64589989101247,13.30092304475163,14.117419625679355,11.2368879901222,7.575211293076027,8.454864104330921,6.472759659838315,8.243644799210875,4.413850051011857,5.98538064585934,3.2002018181598064,4.8255984077691325,-2.0599999999999996,206112.98596074485,16.785786144559395,5.784053910830547,2.5522148388756962,143.1206585849213,21.056893206859698,23.499395300412623,0.0,11.814359458703011,0.0,5.969305287951849,9.589074368143644,4.794537184071822,0.0,11.761884949391115,30.33183534230805,19.410925891078243,4.747022453217559,0.0,19.490138947056174,29.545549696045974,0.0,10.216698334856808,5.733667477162185,42.09389215301143,0.0,35.89528683400505,0.0,0.0,11.050456081168516,0.0,0.0,11.761884949391115,49.994678796828254,14.383611552215466,0.0,25.452766720226204,30.33183534230805,0.0,0.0,0.0,112.73,34.749029957964794,19.490138947056174,0.0,11.281052542320246,5.563451491696996,0.0,16.66179468024159,38.112942673227685,6.06636706846161,5.316788604006331,5.733667477162185,-0.6178732809698717,1.384119373057865,37.458717839782125,11.668857470784294,6.59329714138742,-1.8568691887784594,6.376417836304613,0.0,3.5766661417653483,0.0,0.4375,24,4,7,0,2,2,1,0,1,5,3,8,4,0,2,2,3,0.3181000000000002,89.02890000000005,1,0,0,0,0,0,0,0,1,1,3,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
79,AMIKACIN,CHEMBL177,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,12.578430739026395,12.578430739026395,0.010081053986384259,-1.7558306551468605,0.11306379404457513,47.05,585.6080000000002,542.2640000000004,585.2857364359998,234,0,0.24869966342169575,-0.3935672815103641,0.3935672815103641,0.24869966342169575,0.85,1.45,2.05,16.724194829772877,9.830739594549007,2.5220861998262154,-2.485151348787324,2.3166432121975937,-2.692610516854944,5.803959385179929,-0.33223802984264744,2.9237616016376937,1.847903728536342,815.0542713752033,29.886022388089117,21.701489506044236,21.701489506044236,18.85188072574718,13.065117191746365,13.065117191746365,10.334214773693905,10.334214773693905,7.5089399930210625,7.5089399930210625,5.067082308128234,5.067082308128234,-1.1700000000000006,351840389.6434164,33.33353043559944,14.335134540622352,7.061065381476209,229.26453997686886,88.05112948658092,67.14363026523132,12.580053458670426,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,19.386399651764595,12.586597235060536,18.69056362280884,64.59420815799766,5.907179729351506,0.0,5.316788604006331,22.93466990864874,110.69084945719763,19.696394776338067,0.0,0.0,0.0,28.251458512655073,0.0,0.0,0.0,164.3049998757608,23.741988999272017,0.0,12.841643245852019,0.0,0.0,0.0,0.0,331.93999999999994,110.36326790521005,45.64675634279746,0.0,25.93115605767717,0.0,0.0,0.0,0.0,0.0,5.316788604006331,41.88212172384894,22.508987749652608,0.0,12.578430739026395,84.8515698880727,23.07815814323158,-0.8451654705857445,-3.4543834318598456,-19.819150484244457,-0.8984471332932249,0.0,0.9545454545454546,40,17,18,1,2,3,0,0,0,17,13,18,10,1,2,3,3,-8.424200000000015,131.42570000000003,0,8,8,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,CEFDINIR,CHEMBL927,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1,12.389516250944823,12.389516250944823,0.07637985646508438,-1.23714387137367,0.23141750586057278,22.53846153846154,395.4220000000001,382.31800000000004,395.0358105160001,136,0,0.35246478492452044,-0.47655248843754777,0.47655248843754777,0.35246478492452044,1.5384615384615385,2.269230769230769,2.8076923076923075,32.16668034791751,10.021314728249061,2.537559022395464,-2.4872857202896856,2.400431647387953,-2.7057575578105646,7.998462197711964,-0.14970478216710428,3.041159228357099,1.7805932854020337,876.8334656726947,19.007707210578264,13.078274338140332,14.711267499995785,12.383447812959856,7.164926599925142,9.093334201160694,5.263652472333749,7.258325944937298,3.8129982472134074,5.789065101206697,2.6185355183942702,4.506464754457628,-2.86,680003.2034606474,17.946842066290348,6.8018367623600735,2.8202680787875463,154.61000062384144,21.364236500786514,22.806680950020997,10.843243482610035,0.0,11.814359458703011,5.969305287951849,14.48898409899412,9.77851570501903,0.0,23.098670827325854,17.81066851718292,5.573104530069267,11.132916377212704,0.0,24.69739197183346,51.72557905659075,0.0,15.200676855804016,5.15571272675054,11.4157136421167,11.486521083908974,34.99909039887186,0.0,0.0,11.050456081168516,5.131558479839333,0.0,23.098670827325854,60.86158566970474,14.383611552215466,0.0,5.693927994848461,34.460875130773935,0.0,0.0,0.0,158.21000000000004,29.199378388771564,19.49013894705617,0.0,22.234210790514332,11.325958136816055,16.236695608785215,23.21796782669091,0.0,0.0,22.035415535302576,10.940920501939475,0.0,2.365646100238556,41.17143971076812,24.9000901831174,5.489065226948213,-2.2747827253414377,-0.9435667044595608,1.3978455605112974,3.560929314884075,0.0,0.21428571428571427,26,5,10,0,2,2,0,1,1,9,4,12,5,0,1,1,3,-0.17179999999999884,94.7314,1,0,0,1,0,1,0,0,1,1,3,2,0,0,0,3,1,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
